DATA,DESPESA,competencia
2013-12-31,393.28,12-2020
2014-01-31,334.96,12-2020
2014-02-28,519.13,12-2020
2014-03-31,622.11,12-2020
2014-04-30,6353.959999999999,12-2020
2014-05-31,191.55,12-2020
2014-06-30,587.65,12-2020
2014-07-31,146.0,12-2020
2014-08-31,268.0,12-2020
2014-09-30,146.0,12-2020
2014-10-31,0.0,12-2020
2014-11-30,633.0,12-2020
2014-12-31,918.92,12-2020
2015-01-31,0.0,12-2020
2015-02-28,1692.26,12-2020
2015-03-31,0.0,12-2020
2015-04-30,640.88,12-2020
2015-05-31,2814.56,12-2020
2015-06-30,0.0,12-2020
2015-07-31,0.0,12-2020
2015-08-31,2893.7599999999998,12-2020
2015-09-30,68.28,12-2020
2015-10-31,0.0,12-2020
2015-11-30,894.35,12-2020
2015-12-31,1353.46,12-2020
2016-01-31,1296.68,12-2020
2016-02-29,1754.7,12-2020
2016-03-31,137.39,12-2020
2016-04-30,0.0,12-2020
2016-05-31,1616.2,12-2020
2016-06-30,911.56,12-2020
2016-07-31,303.14,12-2020
2016-08-31,3876.27,12-2020
2016-09-30,1442.6399999999999,12-2020
2016-10-31,708.3900000000001,12-2020
2016-11-30,692.7,12-2020
2016-12-31,1218.72,12-2020
2017-01-31,766.12,12-2020
2017-02-28,270.6,12-2020
2017-03-31,329.67,12-2020
2017-04-30,318.22,12-2020
2017-05-31,0.0,12-2020
2017-06-30,211.64,12-2020
2017-07-31,440.0,12-2020
2017-08-31,77.63,12-2020
2017-09-30,641.3599999999999,12-2020
2017-10-31,797.36,12-2020
2017-11-30,283.0,12-2020
2017-12-31,368.33,12-2020
2018-01-31,334.48,12-2020
2018-02-28,0.0,12-2020
2018-03-31,1726.16,12-2020
2018-04-30,1197.01,12-2020
2018-05-31,1155.03,12-2020
2018-06-30,285.0,12-2020
2018-07-31,791.41,12-2020
2018-08-31,2789.87,12-2020
2018-09-30,1298.37,12-2020
2018-10-31,1178.6,12-2020
2018-11-30,12448.26,12-2020
2018-12-31,605.53,12-2020
2019-01-31,0.0,12-2020
2019-02-28,1539.1399999999999,12-2020
2019-03-31,1522.15,12-2020
2019-04-30,1017.75,12-2020
2019-05-31,182.01,12-2020
2019-06-30,362.72,12-2020
2019-07-31,5763.82,12-2020
2019-08-31,831.99,12-2020
2019-09-30,767.73,12-2020
2019-10-31,0.0,12-2020
2019-11-30,305.09000000000003,12-2020
2019-12-31,4725.94,12-2020
2020-01-31,4126.91,12-2020
2020-02-29,11214.509999999998,12-2020
2020-03-31,2978.07,12-2020
2020-04-30,3089.52,12-2020
2020-05-31,30933.75,12-2020
2020-06-30,2928.84,12-2020
2020-07-31,7607.7,12-2020
2020-08-31,14608.36,12-2020
2020-09-30,29072.36,12-2020
2020-10-31,39878.4,12-2020
2020-11-30,223976.28,12-2020
2020-12-31,4005832.93,12-2020
2006-11-30,113.4,12-2021
2006-12-31,3074.0899999999997,12-2021
2007-01-31,1747.37,12-2021
2007-02-28,0.0,12-2021
2007-03-31,2346.06,12-2021
2007-04-30,415.8,12-2021
2007-05-31,594.48,12-2021
2007-06-30,389.79,12-2021
2007-07-31,422.08,12-2021
2007-08-31,0.0,12-2021
2007-09-30,0.0,12-2021
2007-10-31,155.6,12-2021
2007-11-30,0.0,12-2021
2007-12-31,32.63,12-2021
2008-01-31,0.0,12-2021
2008-02-29,0.0,12-2021
2008-03-31,40.0,12-2021
2008-04-30,0.0,12-2021
2008-05-31,0.0,12-2021
2008-06-30,0.0,12-2021
2008-07-31,0.0,12-2021
2008-08-31,0.0,12-2021
2008-09-30,0.0,12-2021
2008-10-31,84.0,12-2021
2008-11-30,42.0,12-2021
2008-12-31,875.0,12-2021
2009-01-31,293.41999999999996,12-2021
2009-02-28,0.0,12-2021
2009-03-31,0.0,12-2021
2009-04-30,42.0,12-2021
2009-05-31,0.0,12-2021
2009-06-30,0.0,12-2021
2009-07-31,0.0,12-2021
2009-08-31,900.0,12-2021
2009-09-30,0.0,12-2021
2009-10-31,646.68,12-2021
2009-11-30,351.1,12-2021
2009-12-31,0.0,12-2021
2010-01-31,3007.06,12-2021
2010-02-28,0.0,12-2021
2010-03-31,0.0,12-2021
2010-04-30,1027.72,12-2021
2010-05-31,0.0,12-2021
2010-06-30,32.25,12-2021
2010-07-31,0.0,12-2021
2010-08-31,0.0,12-2021
2010-09-30,174.03,12-2021
2010-10-31,236.87,12-2021
2010-11-30,80.1,12-2021
2010-12-31,119.68,12-2021
2011-01-31,0.0,12-2021
2011-02-28,4091.58,12-2021
2011-03-31,0.0,12-2021
2011-04-30,247.79999999999998,12-2021
2011-05-31,40.94,12-2021
2011-06-30,56.96,12-2021
2011-07-31,0.0,12-2021
2011-08-31,2701.76,12-2021
2011-09-30,19.15,12-2021
2011-10-31,44.5,12-2021
2011-11-30,65.95,12-2021
2011-12-31,571.4300000000001,12-2021
2012-01-31,789.3199999999999,12-2021
2012-02-29,0.0,12-2021
2012-03-31,173.8,12-2021
2012-04-30,403.9,12-2021
2012-05-31,195.47,12-2021
2012-06-30,767.97,12-2021
2012-07-31,172.0,12-2021
2012-08-31,442.2,12-2021
2012-09-30,1475.9,12-2021
2012-10-31,208.45,12-2021
2012-11-30,763.3,12-2021
2012-12-31,617.48,12-2021
2013-01-31,321.98,12-2021
2013-02-28,266.25,12-2021
2013-03-31,334.06,12-2021
2013-04-30,3312.8299999999995,12-2021
2013-05-31,618.26,12-2021
2013-06-30,75.55,12-2021
2013-07-31,941.51,12-2021
2013-08-31,143.57,12-2021
2013-09-30,402.0,12-2021
2013-10-31,426.86,12-2021
2013-11-30,323.75,12-2021
2013-12-31,393.28,12-2021
2014-01-31,334.96,12-2021
2014-02-28,519.13,12-2021
2014-03-31,622.11,12-2021
2014-04-30,6353.959999999999,12-2021
2014-05-31,191.55,12-2021
2014-06-30,587.65,12-2021
2014-07-31,146.0,12-2021
2014-08-31,268.0,12-2021
2014-09-30,146.0,12-2021
2014-10-31,0.0,12-2021
2014-11-30,633.0,12-2021
2014-12-31,918.92,12-2021
2015-01-31,0.0,12-2021
2015-02-28,1692.26,12-2021
2015-03-31,0.0,12-2021
2015-04-30,640.88,12-2021
2015-05-31,2814.56,12-2021
2015-06-30,0.0,12-2021
2015-07-31,0.0,12-2021
2015-08-31,2893.7599999999998,12-2021
2015-09-30,68.28,12-2021
2015-10-31,0.0,12-2021
2015-11-30,894.35,12-2021
2015-12-31,1353.46,12-2021
2016-01-31,1296.68,12-2021
2016-02-29,1754.7,12-2021
2016-03-31,137.39,12-2021
2016-04-30,0.0,12-2021
2016-05-31,562.1800000000001,12-2021
2016-06-30,664.0,12-2021
2016-07-31,303.14,12-2021
2016-08-31,3781.87,12-2021
2016-09-30,1442.6399999999999,12-2021
2016-10-31,708.3900000000001,12-2021
2016-11-30,692.7,12-2021
2016-12-31,1218.72,12-2021
2017-01-31,766.12,12-2021
2017-02-28,270.6,12-2021
2017-03-31,329.67,12-2021
2017-04-30,318.22,12-2021
2017-05-31,0.0,12-2021
2017-06-30,211.64,12-2021
2017-07-31,440.0,12-2021
2017-08-31,77.63,12-2021
2017-09-30,641.3599999999999,12-2021
2017-10-31,797.36,12-2021
2017-11-30,283.0,12-2021
2017-12-31,0.0,12-2021
2018-01-31,334.48,12-2021
2018-02-28,0.0,12-2021
2018-03-31,1726.16,12-2021
2018-04-30,1197.01,12-2021
2018-05-31,1155.03,12-2021
2018-06-30,285.0,12-2021
2018-07-31,791.41,12-2021
2018-08-31,423.1,12-2021
2018-09-30,1298.37,12-2021
2018-10-31,1178.6,12-2021
2018-11-30,1123.06,12-2021
2018-12-31,605.53,12-2021
2019-01-31,0.0,12-2021
2019-02-28,756.53,12-2021
2019-03-31,1522.15,12-2021
2019-04-30,780.53,12-2021
2019-05-31,100.0,12-2021
2019-06-30,362.72,12-2021
2019-07-31,0.0,12-2021
2019-08-31,416.0,12-2021
2019-09-30,0.0,12-2021
2019-10-31,0.0,12-2021
2019-11-30,305.09000000000003,12-2021
2019-12-31,1296.72,12-2021
2020-01-31,2033.41,12-2021
2020-02-29,6848.57,12-2021
2020-03-31,1348.39,12-2021
2020-04-30,223.29,12-2021
2020-05-31,1762.61,12-2021
2020-06-30,371.6,12-2021
2020-07-31,3014.49,12-2021
2020-08-31,5627.44,12-2021
2020-09-30,1355.0,12-2021
2020-10-31,1426.37,12-2021
2020-11-30,6467.799999999999,12-2021
2020-12-31,5188.48,12-2021
2021-01-31,4269.62,12-2021
2021-02-28,4981.7,12-2021
2021-03-31,3717.7200000000003,12-2021
2021-04-30,3845.96,12-2021
2021-05-31,19967.329999999998,12-2021
2021-06-30,7227.910000000001,12-2021
2021-07-31,119853.19,12-2021
2021-08-31,15811.8,12-2021
2021-09-30,97637.67,12-2021
2021-10-31,243659.8,12-2021
2021-11-30,406636.85,12-2021
2021-12-31,5243284.5,12-2021
2006-11-30,113.4,01-2023
2006-12-31,3074.0899999999997,01-2023
2007-01-31,1747.37,01-2023
2007-02-28,0.0,01-2023
2007-03-31,2346.06,01-2023
2007-04-30,415.8,01-2023
2007-05-31,594.48,01-2023
2007-06-30,389.79,01-2023
2007-07-31,422.08,01-2023
2007-08-31,0.0,01-2023
2007-09-30,0.0,01-2023
2007-10-31,155.6,01-2023
2007-11-30,0.0,01-2023
2007-12-31,32.63,01-2023
2008-01-31,0.0,01-2023
2008-02-29,0.0,01-2023
2008-03-31,40.0,01-2023
2008-04-30,0.0,01-2023
2008-05-31,0.0,01-2023
2008-06-30,0.0,01-2023
2008-07-31,0.0,01-2023
2008-08-31,0.0,01-2023
2008-09-30,0.0,01-2023
2008-10-31,84.0,01-2023
2008-11-30,42.0,01-2023
2008-12-31,875.0,01-2023
2009-01-31,293.41999999999996,01-2023
2009-02-28,0.0,01-2023
2009-03-31,0.0,01-2023
2009-04-30,42.0,01-2023
2009-05-31,0.0,01-2023
2009-06-30,0.0,01-2023
2009-07-31,0.0,01-2023
2009-08-31,900.0,01-2023
2009-09-30,0.0,01-2023
2009-10-31,646.68,01-2023
2009-11-30,351.1,01-2023
2009-12-31,0.0,01-2023
2010-01-31,3007.06,01-2023
2010-02-28,0.0,01-2023
2010-03-31,0.0,01-2023
2010-04-30,1027.72,01-2023
2010-05-31,0.0,01-2023
2010-06-30,32.25,01-2023
2010-07-31,0.0,01-2023
2010-08-31,0.0,01-2023
2010-09-30,174.03,01-2023
2010-10-31,236.87,01-2023
2010-11-30,80.1,01-2023
2010-12-31,119.68,01-2023
2011-01-31,0.0,01-2023
2011-02-28,4091.58,01-2023
2011-03-31,0.0,01-2023
2011-04-30,247.79999999999998,01-2023
2011-05-31,40.94,01-2023
2011-06-30,56.96,01-2023
2011-07-31,0.0,01-2023
2011-08-31,2701.76,01-2023
2011-09-30,19.15,01-2023
2011-10-31,44.5,01-2023
2011-11-30,65.95,01-2023
2011-12-31,571.4300000000001,01-2023
2012-01-31,789.3199999999999,01-2023
2012-02-29,0.0,01-2023
2012-03-31,173.8,01-2023
2012-04-30,403.9,01-2023
2012-05-31,195.47,01-2023
2012-06-30,767.97,01-2023
2012-07-31,172.0,01-2023
2012-08-31,442.2,01-2023
2012-09-30,1475.9,01-2023
2012-10-31,208.45,01-2023
2012-11-30,763.3,01-2023
2012-12-31,617.48,01-2023
2013-01-31,321.98,01-2023
2013-02-28,266.25,01-2023
2013-03-31,334.06,01-2023
2013-04-30,3312.8299999999995,01-2023
2013-05-31,618.26,01-2023
2013-06-30,75.55,01-2023
2013-07-31,941.51,01-2023
2013-08-31,143.57,01-2023
2013-09-30,402.0,01-2023
2013-10-31,426.86,01-2023
2013-11-30,323.75,01-2023
2013-12-31,393.28,01-2023
2014-01-31,334.96,01-2023
2014-02-28,519.13,01-2023
2014-03-31,622.11,01-2023
2014-04-30,6353.959999999999,01-2023
2014-05-31,191.55,01-2023
2014-06-30,587.65,01-2023
2014-07-31,146.0,01-2023
2014-08-31,268.0,01-2023
2014-09-30,146.0,01-2023
2014-10-31,0.0,01-2023
2014-11-30,633.0,01-2023
2014-12-31,918.92,01-2023
2015-01-31,0.0,01-2023
2015-02-28,1692.26,01-2023
2015-03-31,0.0,01-2023
2015-04-30,640.88,01-2023
2015-05-31,2814.56,01-2023
2015-06-30,0.0,01-2023
2015-07-31,0.0,01-2023
2015-08-31,2893.7599999999998,01-2023
2015-09-30,68.28,01-2023
2015-10-31,0.0,01-2023
2015-11-30,894.35,01-2023
2015-12-31,1353.46,01-2023
2016-01-31,1296.68,01-2023
2016-02-29,1754.7,01-2023
2016-03-31,137.39,01-2023
2016-04-30,0.0,01-2023
2016-05-31,562.1800000000001,01-2023
2016-06-30,664.0,01-2023
2016-07-31,303.14,01-2023
2016-08-31,3781.87,01-2023
2016-09-30,1442.6399999999999,01-2023
2016-10-31,708.3900000000001,01-2023
2016-11-30,692.7,01-2023
2016-12-31,1218.72,01-2023
2017-01-31,766.12,01-2023
2017-02-28,270.6,01-2023
2017-03-31,329.67,01-2023
2017-04-30,318.22,01-2023
2017-05-31,0.0,01-2023
2017-06-30,211.64,01-2023
2017-07-31,440.0,01-2023
2017-08-31,77.63,01-2023
2017-09-30,641.3599999999999,01-2023
2017-10-31,797.36,01-2023
2017-11-30,283.0,01-2023
2017-12-31,0.0,01-2023
2018-01-31,334.48,01-2023
2018-02-28,0.0,01-2023
2018-03-31,1726.16,01-2023
2018-04-30,1197.01,01-2023
2018-05-31,1155.03,01-2023
2018-06-30,285.0,01-2023
2018-07-31,791.41,01-2023
2018-08-31,423.1,01-2023
2018-09-30,1298.37,01-2023
2018-10-31,1178.6,01-2023
2018-11-30,1123.06,01-2023
2018-12-31,605.53,01-2023
2019-01-31,0.0,01-2023
2019-02-28,571.96,01-2023
2019-03-31,1522.15,01-2023
2019-04-30,115.5,01-2023
2019-05-31,0.0,01-2023
2019-06-30,362.72,01-2023
2019-07-31,0.0,01-2023
2019-08-31,416.0,01-2023
2019-09-30,0.0,01-2023
2019-10-31,0.0,01-2023
2019-11-30,305.09000000000003,01-2023
2019-12-31,1096.6,01-2023
2020-01-31,2033.41,01-2023
2020-02-29,5841.84,01-2023
2020-03-31,1348.39,01-2023
2020-04-30,223.29,01-2023
2020-05-31,1762.61,01-2023
2020-06-30,371.6,01-2023
2020-07-31,3014.49,01-2023
2020-08-31,4376.7699999999995,01-2023
2020-09-30,1355.0,01-2023
2020-10-31,478.51,01-2023
2020-11-30,6467.799999999999,01-2023
2020-12-31,3379.56,01-2023
2021-01-31,2647.2799999999997,01-2023
2021-02-28,4877.8,01-2023
2021-03-31,0.0,01-2023
2021-04-30,2169.65,01-2023
2021-05-31,1996.29,01-2023
2021-06-30,3518.28,01-2023
2021-07-31,868.1700000000001,01-2023
2021-08-31,4830.099999999999,01-2023
2021-09-30,5805.68,01-2023
2021-10-31,8844.05,01-2023
2021-11-30,20762.16,01-2023
2021-12-31,4918.01,01-2023
2022-01-31,2800.83,01-2023
2022-02-28,7095.93,01-2023
2022-03-31,500.84,01-2023
2022-04-30,663.06,01-2023
2022-05-31,6675.91,01-2023
2022-06-30,17666.47,01-2023
2022-07-31,8137.69,01-2023
2022-08-31,19132.39,01-2023
2022-09-30,6787.280000000001,01-2023
2022-10-31,15990.32,01-2023
2022-11-30,27316.65,01-2023
2022-12-31,256556.75,01-2023
2023-01-31,3949319.05,01-2023
